source,stamp_sec,stamp_nanosec,x,y,z,qx,qy,qz,qw
vicon,1776727029,260498261,5.20524,0.00967811,0.292778,0.00327586,-0.000747481,0.0450697,0.998978
vicon,1776727029,293049859,5.20521,0.00970944,0.292788,0.00318256,-0.000823869,0.0449626,0.998983
vicon,1776727029,326066086,5.20523,0.0097045,0.29278,0.00298098,-0.000526864,0.0449978,0.998982
vicon,1776727029,359281873,5.2052,0.00969351,0.292796,0.00276293,-0.000589846,0.0448447,0.99899
vicon,1776727029,392941488,5.20523,0.00968878,0.292775,0.00317888,-0.000572398,0.0450797,0.998978
vicon,1776727029,425318166,5.20524,0.00969832,0.292748,0.003444,-0.000719851,0.0451959,0.998972
vicon,1776727029,458482271,5.20525,0.00969132,0.292761,0.00338791,-0.000593543,0.0452512,0.99897
vicon,1776727029,491511554,5.20523,0.00968848,0.292778,0.00317943,-0.000621047,0.045159,0.998975
vicon,1776727029,525385034,5.20524,0.00969681,0.292772,0.00317374,-0.000600087,0.0451248,0.998976
vicon,1776727029,558115552,5.20523,0.0097011,0.292756,0.00332265,-0.000699789,0.0452522,0.99897
vicon,1776727029,591415439,5.20521,0.00968731,0.292773,0.00316483,-0.000666551,0.045189,0.998973
vicon,1776727029,623006131,5.20522,0.00969847,0.292762,0.00306492,-0.0006466,0.0450658,0.998979
vicon,1776727029,656494314,5.20523,0.00966283,0.292762,0.00317724,-0.000634562,0.0451933,0.998973
vicon,1776727029,688992534,5.20521,0.00966456,0.292786,0.00301226,-0.000614125,0.0449942,0.998983
vicon,1776727029,722017561,5.20521,0.00966952,0.292799,0.0028121,-0.000629395,0.0449118,0.998987
vicon,1776727029,755078974,5.20522,0.00968925,0.29277,0.00320325,-0.000719579,0.045092,0.998977
vicon,1776727029,788083488,5.20521,0.00970625,0.292781,0.00313213,-0.000803474,0.0449647,0.998983
vicon,1776727029,821328268,5.20523,0.00968225,0.29274,0.00347218,-0.000777961,0.0451925,0.998972
vicon,1776727029,854219017,5.20523,0.00966764,0.292785,0.00315823,-0.000650923,0.0451024,0.998977
vicon,1776727029,887014210,5.20522,0.00967806,0.292775,0.00321179,-0.000737325,0.045175,0.998974
vicon,1776727029,920165482,5.20523,0.00968782,0.292754,0.00338774,-0.000760285,0.0451129,0.998976
vicon,1776727029,954178872,5.20524,0.00967394,0.292742,0.00338072,-0.000711602,0.0452567,0.998969
vicon,1776727029,986633986,5.20525,0.00967743,0.292746,0.00353297,-0.00062428,0.0452446,0.998969
vicon,1776727030,19585537,5.20522,0.00972201,0.292766,0.00344717,-0.0008017,0.0450677,0.998978
vicon,1776727030,53553004,5.20524,0.00968194,0.29279,0.00318248,-0.000686242,0.0451012,0.998977
vicon,1776727030,85118926,5.20523,0.00967698,0.292787,0.00322635,-0.000644509,0.045172,0.998974
vicon,1776727030,118246516,5.20521,0.00968903,0.292796,0.003143,-0.000704132,0.0449609,0.998984
vicon,1776727030,151670855,5.20521,0.00969283,0.292769,0.00328026,-0.000665186,0.0451284,0.998976
vicon,1776727030,187794736,5.20523,0.00967723,0.292767,0.00315712,-0.000563321,0.0451777,0.998974
vicon,1776727030,217014315,5.20523,0.00968902,0.29276,0.00330587,-0.000664101,0.0451107,0.998976
vicon,1776727030,250001579,5.20522,0.00967986,0.292758,0.00318845,-0.000715313,0.0451219,0.998976
vicon,1776727030,283091823,5.20523,0.00968176,0.292791,0.00314174,-0.000702434,0.0451051,0.998977
vicon,1776727030,316071215,5.20521,0.00969688,0.29277,0.00318745,-0.000658891,0.0451054,0.998977
vicon,1776727030,349059855,5.20521,0.00968681,0.292766,0.00315151,-0.000645338,0.0450072,0.998981
vicon,1776727030,381946538,5.20522,0.00968798,0.292762,0.00342895,-0.000650121,0.0451265,0.998975
vicon,1776727030,414956043,5.20525,0.00970135,0.292787,0.00331967,-0.000707093,0.0451759,0.998973
vicon,1776727030,448152596,5.20525,0.00969428,0.292762,0.00328299,-0.000727012,0.0451805,0.998973
vicon,1776727030,481042064,5.20526,0.00967922,0.292791,0.00353277,-0.000750411,0.0452483,0.998969
vicon,1776727030,514323420,5.20527,0.00967749,0.292795,0.00324255,-0.000776639,0.0452312,0.998971
vicon,1776727030,547997786,5.20527,0.00967863,0.292768,0.0033179,-0.000755992,0.0452353,0.998971
vicon,1776727030,580104148,5.20524,0.00966017,0.29279,0.00323225,-0.00071371,0.0452138,0.998972
vicon,1776727030,613347967,5.20523,0.00967972,0.292789,0.00327621,-0.000825353,0.0452135,0.998972
vicon,1776727030,646451684,5.20524,0.00968515,0.292785,0.00305723,-0.000700784,0.0450277,0.998981
vicon,1776727030,679575626,5.20525,0.00966676,0.292778,0.00349437,-0.000644215,0.04522,0.998971
vicon,1776727030,712710352,5.20523,0.00967541,0.292788,0.00319384,-0.000688519,0.0450316,0.99898
vicon,1776727030,745621196,5.20525,0.00969554,0.292753,0.00349074,-0.000686019,0.0452918,0.998967
vicon,1776727030,779452401,5.20524,0.00968519,0.292785,0.00342259,-0.000812334,0.0451909,0.998972
vicon,1776727030,811466375,5.20523,0.009674,0.292761,0.0035347,-0.00083402,0.0452608,0.998969
vicon,1776727030,844171098,5.20526,0.00969006,0.29275,0.0036243,-0.000828154,0.045289,0.998967
vicon,1776727030,877476232,5.20522,0.0096855,0.292802,0.00307085,-0.000814505,0.0449986,0.998982
vicon,1776727030,910279040,5.20524,0.00966919,0.292768,0.00347286,-0.000709508,0.0451316,0.998975
vicon,1776727030,943145114,5.20523,0.00969368,0.292763,0.00338864,-0.000648943,0.0451024,0.998976
vicon,1776727030,976530924,5.20524,0.00967064,0.292794,0.00321483,-0.000583551,0.0451256,0.998976
vicon,1776727031,9844409,5.20526,0.00967942,0.292793,0.00336118,-0.000747294,0.0452184,0.998971
vicon,1776727031,43305965,5.20526,0.00966189,0.292789,0.00335575,-0.000765182,0.0452019,0.998972
vicon,1776727031,75558155,5.20525,0.00967545,0.292781,0.00334745,-0.000747818,0.0451749,0.998973
vicon,1776727031,108506376,5.20524,0.00966874,0.292813,0.0029515,-0.000787474,0.0450903,0.998978
vicon,1776727031,141527400,5.20524,0.00969039,0.292748,0.00346374,-0.000658013,0.0450998,0.998976
vicon,1776727031,174536039,5.20523,0.00966873,0.292766,0.00318068,-0.000651625,0.045084,0.998978
vicon,1776727031,207493957,5.20523,0.00970209,0.292784,0.00302732,-0.000645944,0.0449999,0.998982
vicon,1776727031,240415872,5.20526,0.00971415,0.29273,0.00369874,-0.00081131,0.045262,0.998968
vicon,1776727031,273140307,5.20522,0.00970897,0.292769,0.00313198,-0.000698357,0.0449382,0.998985
vicon,1776727031,306411870,5.20521,0.00969745,0.292794,0.00283038,-0.000691144,0.0449032,0.998987
vicon,1776727031,339064078,5.20521,0.00969246,0.292796,0.00288458,-0.000698966,0.0450507,0.99898
vicon,1776727031,371996650,5.20521,0.00973715,0.29282,0.00372271,-0.000101795,0.0450016,0.99898
vicon,1776727031,405041355,5.20521,0.00968083,0.292802,0.00283526,-0.000619628,0.0449077,0.998987
vicon,1776727031,438009929,5.20523,0.00972046,0.292784,0.00310498,-0.000751707,0.0450432,0.99898
vicon,1776727031,471024073,5.20523,0.00971748,0.292764,0.00330239,-0.000696608,0.0450591,0.998979
vicon,1776727031,503958629,5.20522,0.00967335,0.292779,0.00319894,-0.000699097,0.0451433,0.998975
vicon,1776727031,537650306,5.20522,0.00967749,0.292788,0.00307072,-0.00067633,0.0451265,0.998976
vicon,1776727031,571305662,5.20523,0.00967611,0.292779,0.00306863,-0.000658042,0.0450308,0.998981
vicon,1776727031,603561116,5.20522,0.00968089,0.292782,0.00306969,-0.000667445,0.0449894,0.998983
vicon,1776727031,636528538,5.20525,0.00969525,0.292771,0.003298,-0.000722579,0.0451643,0.998974
vicon,1776727031,669156393,5.20524,0.00972181,0.292759,0.00345317,-0.000767509,0.0450566,0.998978
vicon,1776727031,702462997,5.20524,0.00969816,0.292779,0.00320925,-0.000662639,0.045141,0.998975
vicon,1776727031,735911336,5.20525,0.00966681,0.292787,0.00324142,-0.000682577,0.0450548,0.998979
vicon,1776727031,768458739,5.20525,0.00969856,0.292756,0.00357579,-0.000858482,0.0451434,0.998974
vicon,1776727031,801465107,5.20524,0.00966899,0.292755,0.00337894,-0.000673546,0.0451519,0.998974
vicon,1776727031,838876338,5.20524,0.00968579,0.292775,0.00344609,-0.000846333,0.0450845,0.998977
vicon,1776727031,867330635,5.20524,0.00971942,0.292713,0.00375267,-0.000797599,0.0452144,0.99897
vicon,1776727031,900755837,5.20523,0.00968261,0.29275,0.00331979,-0.000700787,0.0451707,0.998974
vicon,1776727031,935410756,5.20524,0.00966807,0.292773,0.00326647,-0.000617132,0.0451693,0.998974
vicon,1776727031,966917090,5.20522,0.00966943,0.292763,0.0033373,-0.000685874,0.0450695,0.998978
vicon,1776727031,999147839,5.20523,0.00966216,0.29277,0.00321836,-0.000639647,0.0450843,0.998978
vicon,1776727032,32049785,5.20523,0.00966995,0.292796,0.00318141,-0.000628042,0.0451933,0.998973
vicon,1776727032,65518411,5.20524,0.00970348,0.292747,0.00317027,-0.000799986,0.0452024,0.998972
vicon,1776727032,98482631,5.20523,0.00970961,0.292784,0.00325528,-0.000731441,0.0451222,0.998976
vicon,1776727032,138941866,5.20526,0.00971546,0.292765,0.00349764,-0.000749862,0.0452643,0.998969
vicon,1776727032,164504932,5.20524,0.009736,0.29276,0.00317469,-0.000887909,0.0449909,0.998982
vicon,1776727032,197391868,5.20526,0.00973006,0.292762,0.00324671,-0.000757895,0.0451889,0.998973
vicon,1776727032,230470141,5.20524,0.00971172,0.292801,0.00302262,-0.000719703,0.0449751,0.998983
vicon,1776727032,263413593,5.20524,0.009686,0.292767,0.00325207,-0.000725418,0.0451116,0.998976
vicon,1776727032,297858101,5.20524,0.00968527,0.292794,0.00296058,-0.000597617,0.045106,0.998978
vicon,1776727032,329300015,5.20523,0.00965903,0.292809,0.00283818,-0.000501184,0.0449824,0.998984
vicon,1776727032,363331962,5.20522,0.00967963,0.292783,0.00310549,-0.000615478,0.0450916,0.998978
vicon,1776727032,396546785,5.20522,0.00967482,0.292804,0.0030436,-0.000553137,0.0450657,0.998979
vicon,1776727032,428217637,5.20522,0.00966026,0.292809,0.00283364,-0.000472063,0.0449481,0.998985
vicon,1776727032,461354633,5.20526,0.00969801,0.292768,0.00321279,-0.000741441,0.0452492,0.99897
vicon,1776727032,496309819,5.20525,0.0096914,0.292756,0.00311518,-0.000642726,0.0451646,0.998974
vicon,1776727032,529963350,5.20522,0.00966787,0.29278,0.00319571,-0.000666781,0.0450986,0.998977
vicon,1776727032,560824022,5.20521,0.00965909,0.29278,0.00307332,-0.000618671,0.0449093,0.998986
vicon,1776727032,595796330,5.20524,0.00967577,0.29277,0.00322683,-0.000643207,0.0450815,0.998978
vicon,1776727032,626306075,5.20523,0.0096769,0.292759,0.00345677,-0.000752074,0.0451698,0.998973
vicon,1776727032,659371068,5.20521,0.00965013,0.292809,0.00290503,-0.000757711,0.0450203,0.998982
vicon,1776727032,692548545,5.20522,0.00967994,0.29277,0.00307918,-0.000639541,0.0451108,0.998977
vicon,1776727032,725207024,5.20523,0.00967071,0.292786,0.00316779,-0.000668561,0.0450501,0.998979
vicon,1776727032,758569085,5.20524,0.00968315,0.292788,0.00330289,-0.000732014,0.0451933,0.998973
vicon,1776727032,791512121,5.20524,0.00967031,0.292765,0.00339317,-0.000657236,0.0450993,0.998977
vicon,1776727032,824326926,5.20524,0.00967675,0.292761,0.00327402,-0.000719991,0.0452103,0.998972
vicon,1776727032,857545781,5.20521,0.00968227,0.2928,0.00292133,-0.000724197,0.0449161,0.998986
vicon,1776727032,890961893,5.20521,0.00968363,0.29277,0.00311727,-0.000615463,0.0449734,0.998983
vicon,1776727032,923306855,5.20519,0.00968278,0.292799,0.00280217,-0.00059466,0.0447761,0.998993
vicon,1776727032,956905854,5.2052,0.00968943,0.292783,0.00289015,-0.000668413,0.0449644,0.998984
vicon,1776727032,989633392,5.20524,0.00969219,0.292763,0.00314414,-0.000625119,0.0450819,0.998978
vicon,1776727033,26663133,5.20525,0.0096939,0.29277,0.0031399,-0.000619963,0.0451092,0.998977
vicon,1776727033,56526032,5.20523,0.00972035,0.29278,0.00325143,-0.000605431,0.0451387,0.998975
vicon,1776727033,88514145,5.20521,0.00969371,0.292811,0.00280897,-0.000642202,0.0448248,0.998991
vicon,1776727033,121047913,5.20523,0.00969816,0.292785,0.00314601,-0.000543791,0.0450586,0.998979
vicon,1776727033,154662688,5.20521,0.00968854,0.292777,0.00309087,-0.000671901,0.0450856,0.998978
vicon,1776727033,187675645,5.20523,0.00973484,0.292757,0.00329164,-0.000864629,0.0451889,0.998973
vicon,1776727033,220440815,5.20519,0.0096669,0.292801,0.00268108,-0.000608418,0.0449381,0.998986
vicon,1776727033,257301075,5.20523,0.0096732,0.292802,0.00309922,-0.00059742,0.0450936,0.998978
vicon,1776727033,286439816,5.20523,0.00968464,0.292786,0.00291673,-0.000635339,0.0450616,0.99898
vicon,1776727033,319541416,5.20522,0.00969277,0.292777,0.00310438,-0.000591331,0.045113,0.998977
vicon,1776727033,354719300,5.20521,0.00968791,0.29281,0.00283205,-0.000670592,0.0450298,0.998981
vicon,1776727033,384978665,5.20523,0.00971354,0.292791,0.00299137,-0.000789455,0.0449602,0.998984
vicon,1776727033,418012007,5.20522,0.00971313,0.292772,0.00336318,-0.000668479,0.0449888,0.998982
vicon,1776727033,450960001,5.20523,0.00970589,0.292758,0.00349348,-0.00072472,0.045165,0.998973
vicon,1776727033,484511957,5.20523,0.00972813,0.292724,0.00371562,-0.000827508,0.0452407,0.998969
vicon,1776727033,518916719,5.20522,0.00969856,0.292776,0.00299012,-0.000643998,0.0450711,0.998979
vicon,1776727033,550299013,5.20523,0.00970794,0.29278,0.00307962,-0.000554341,0.0450161,0.998981
vicon,1776727033,583762421,5.20522,0.00969557,0.292789,0.00293561,-0.000615484,0.0448681,0.998988
vicon,1776727033,617277160,5.20523,0.00968855,0.292783,0.00311377,-0.000678421,0.0450266,0.998981
vicon,1776727033,648966955,5.20523,0.0097051,0.292775,0.00330963,-0.000765771,0.0451611,0.998974
vicon,1776727033,682381402,5.20522,0.00970318,0.292769,0.00318844,-0.000651843,0.0450157,0.998981
vicon,1776727033,716233915,5.20523,0.00968018,0.292764,0.00321732,-0.000595954,0.0451108,0.998977
vicon,1776727033,748217611,5.20523,0.00969985,0.292764,0.00339452,-0.00067149,0.0451812,0.998973
vicon,1776727033,782019082,5.20521,0.00967091,0.292787,0.00310714,-0.000663232,0.0449801,0.998983
vicon,1776727033,815738054,5.20524,0.00970351,0.29275,0.00348537,-0.000739585,0.0451398,0.998974
vicon,1776727033,847484364,5.20522,0.00967746,0.292768,0.00319425,-0.000622528,0.0451403,0.998975
vicon,1776727033,880484616,5.20522,0.0096758,0.292764,0.00327245,-0.000682955,0.0452068,0.998972
vicon,1776727033,913230042,5.20522,0.0096792,0.292783,0.00290272,-0.000549443,0.0449336,0.998986
vicon,1776727033,946303769,5.20523,0.00969159,0.292766,0.00324888,-0.000620631,0.0451138,0.998976
vicon,1776727033,979457564,5.20523,0.0096976,0.292772,0.00323275,-0.000797422,0.0451669,0.998974
vicon,1776727034,15325461,5.20524,0.0096979,0.292783,0.00314804,-0.000585766,0.0451169,0.998977
vicon,1776727034,45762753,5.2052,0.00967614,0.292812,0.00270773,-0.000548554,0.0448355,0.998991
vicon,1776727034,79092650,5.20523,0.00972309,0.292788,0.00326574,-0.000641655,0.0451424,0.998975
vicon,1776727034,111978432,5.20523,0.0097295,0.29278,0.00333053,-0.000746093,0.0451665,0.998974
vicon,1776727034,145539891,5.20524,0.00970323,0.29277,0.00329262,-0.000550281,0.0450754,0.998978
vicon,1776727034,178743831,5.20523,0.00967229,0.292779,0.00307247,-0.000562847,0.0451179,0.998977
vicon,1776727034,211334624,5.20523,0.00968648,0.292774,0.00316885,-0.000595544,0.0451622,0.998974
vicon,1776727034,243474806,5.20525,0.00970094,0.292768,0.00315552,-0.000594632,0.0451439,0.998975
vicon,1776727034,279873093,5.20523,0.00967301,0.292786,0.00300952,-0.000620138,0.0450904,0.998978
vicon,1776727034,308976086,5.2052,0.0096713,0.292801,0.00279225,-0.00069486,0.0449296,0.998986
vicon,1776727034,342503240,5.20525,0.00968603,0.292759,0.00348993,-0.000762256,0.0451741,0.998973
vicon,1776727034,376059740,5.20523,0.00970061,0.29276,0.00338566,-0.000838796,0.045096,0.998977
vicon,1776727034,408617027,5.20524,0.00965754,0.292796,0.00297788,-0.000605398,0.0450642,0.998979
vicon,1776727034,441517018,5.20523,0.00968639,0.292742,0.00337557,-0.00073485,0.0451243,0.998975
vicon,1776727034,474172934,5.2052,0.00965912,0.292791,0.00300635,-0.000637438,0.0450068,0.998982
vicon,1776727034,507335720,5.20522,0.00967456,0.292766,0.00341134,-0.000762959,0.045116,0.998976
vicon,1776727034,540024694,5.20523,0.00967679,0.292775,0.00351869,-0.000792178,0.0452732,0.998968
vicon,1776727034,573163447,5.20522,0.00965976,0.292813,0.00301869,-0.000553545,0.0450091,0.998982
vicon,1776727034,606219124,5.20523,0.00968469,0.292773,0.00360164,-0.000800179,0.0451236,0.998975
vicon,1776727034,639551902,5.20522,0.00968651,0.292777,0.00334326,-0.000656807,0.0450563,0.998979
vicon,1776727034,672990508,5.20521,0.00966691,0.29282,0.00292552,-0.000567447,0.0448908,0.998987
vicon,1776727034,706802378,5.20522,0.00965645,0.292805,0.00301374,-0.000477379,0.0449507,0.998985
vicon,1776727034,738075162,5.20522,0.00966425,0.29279,0.00310159,-0.000625305,0.0451282,0.998976
vicon,1776727034,771231836,5.20522,0.00965631,0.292791,0.00307234,-0.000587254,0.0452131,0.998972
vicon,1776727034,804079568,5.20524,0.00968833,0.29279,0.0031043,-0.000808559,0.045143,0.998975
vicon,1776727034,837204913,5.20524,0.00969146,0.292798,0.00318013,-0.000681713,0.0450586,0.998979
vicon,1776727034,869892126,5.20523,0.009684,0.292812,0.0030985,-0.000696439,0.0450336,0.99898
vicon,1776727034,903372270,5.20522,0.00965894,0.292789,0.0031811,-0.00062952,0.0450965,0.998977
vicon,1776727034,936255012,5.20522,0.00969017,0.292784,0.00339998,-0.000685769,0.0451208,0.998976
vicon,1776727034,969194844,5.20523,0.00967408,0.292791,0.00308462,-0.000562736,0.0450961,0.998978
vicon,1776727035,2138165,5.20519,0.00968102,0.292811,0.00277979,-0.000604428,0.0447733,0.998993
vicon,1776727035,35786987,5.20522,0.00966729,0.29278,0.00323735,-0.000705056,0.0451269,0.998976
vicon,1776727035,68428181,5.2052,0.00966778,0.292818,0.00295514,-0.000682861,0.0448956,0.998987
vicon,1776727035,101421486,5.20523,0.00967423,0.292802,0.00316659,-0.000606623,0.0451234,0.998976
vicon,1776727035,135923849,5.20523,0.00967192,0.292784,0.00333934,-0.000659933,0.0450816,0.998978
vicon,1776727035,167212153,5.20522,0.00967598,0.292789,0.00326216,-0.00060475,0.0451339,0.998975
vicon,1776727035,200258036,5.20523,0.00966173,0.292781,0.00337665,-0.000655592,0.0451135,0.998976
vicon,1776727035,234147093,5.20522,0.00965961,0.292784,0.00328776,-0.0006263,0.0450389,0.99898
vicon,1776727035,266125122,5.20521,0.00964414,0.292788,0.00332532,-0.000723504,0.0451563,0.998974
vicon,1776727035,298977557,5.20523,0.0096622,0.292767,0.00343992,-0.000722152,0.045216,0.998971
vicon,1776727035,332035217,5.20521,0.00964213,0.292804,0.00291708,-0.000606688,0.0448621,0.998989
vicon,1776727035,364982697,5.20523,0.00967795,0.292772,0.00352309,-0.000733546,0.0452824,0.998968
vicon,1776727035,398320305,5.20522,0.00966778,0.292777,0.00320872,-0.000766144,0.0450645,0.998979
vicon,1776727035,436481579,5.20521,0.00967559,0.292779,0.00314602,-0.000689962,0.045134,0.998976
vicon,1776727035,464516045,5.20518,0.00966868,0.292807,0.00293384,-0.000727765,0.0448554,0.998989
vicon,1776727035,497820660,5.20521,0.0096735,0.292801,0.0031233,-0.000599293,0.0450475,0.99898
vicon,1776727035,530647910,5.20521,0.00967431,0.292769,0.00311969,-0.000598848,0.0451778,0.998974
vicon,1776727035,563784806,5.20522,0.00966388,0.292784,0.00324569,-0.000643874,0.0451005,0.998977
vicon,1776727035,596667258,5.20521,0.00969111,0.292779,0.00341238,-0.000832629,0.0451213,0.998975
vicon,1776727035,629544879,5.20523,0.00972626,0.292752,0.0035127,-0.000754985,0.0451484,0.998974
vicon,1776727035,662334335,5.20523,0.00967137,0.29276,0.00340289,-0.000695651,0.0451875,0.998972
vicon,1776727035,697794052,5.20522,0.00967236,0.292766,0.0034477,-0.000653729,0.0451797,0.998973
vicon,1776727035,728012036,5.20521,0.0096744,0.292788,0.00299637,-0.000639401,0.0448586,0.998989
vicon,1776727035,761623225,5.20522,0.0096541,0.292777,0.00326883,-0.000649256,0.0450516,0.998979
vicon,1776727035,795149417,5.2052,0.00965269,0.292796,0.00297651,-0.000761657,0.0450051,0.998982
vicon,1776727035,827685327,5.20522,0.00967362,0.292778,0.00327008,-0.000624334,0.0450226,0.99898
vicon,1776727035,860729994,5.20521,0.00966029,0.292784,0.00312912,-0.000561069,0.0450102,0.998981
vicon,1776727035,893388021,5.20523,0.00965445,0.292779,0.00323725,-0.000737557,0.0451462,0.998975
vicon,1776727035,926409744,5.20523,0.00966744,0.292767,0.00350529,-0.00071953,0.0450434,0.998979
vicon,1776727035,959128797,5.20522,0.00968162,0.292742,0.00374078,-0.000777541,0.0451312,0.998974
vicon,1776727035,992150168,5.2052,0.00965663,0.292789,0.00318837,-0.000678857,0.0450163,0.998981
vicon,1776727036,25064557,5.2052,0.00966593,0.292775,0.00306407,-0.000721661,0.044924,0.998985
vicon,1776727036,57994018,5.20522,0.00964997,0.292781,0.00317511,-0.000638897,0.0451203,0.998976
vicon,1776727036,91200836,5.2052,0.0096674,0.292792,0.00303103,-0.000763187,0.0449345,0.998985
vicon,1776727036,124282559,5.20522,0.00965855,0.29275,0.00346929,-0.000616328,0.045118,0.998975
vicon,1776727036,157586693,5.20522,0.00966539,0.29275,0.003389,-0.000658668,0.0450364,0.998979
vicon,1776727036,191491269,5.20523,0.00967033,0.292751,0.00351635,-0.000726371,0.0451949,0.998972
vicon,1776727036,223625719,5.20523,0.00966739,0.29276,0.00337561,-0.000727975,0.045113,0.998976
vicon,1776727036,256113593,5.20524,0.00967555,0.292782,0.00342252,-0.000764042,0.0451713,0.998973
vicon,1776727036,289208470,5.20524,0.00967172,0.292731,0.0036227,-0.0007853,0.0452154,0.99897
vicon,1776727036,321993317,5.20521,0.00968269,0.29276,0.00348565,-0.000864628,0.045046,0.998978
vicon,1776727036,355330060,5.20521,0.00965811,0.292791,0.00334982,-0.000647723,0.0451818,0.998973
vicon,1776727036,388733526,5.20523,0.00964613,0.29276,0.00358805,-0.00082429,0.0452715,0.998968
vicon,1776727036,421123060,5.20521,0.00965189,0.2928,0.00311158,-0.000671107,0.0449921,0.998982
vicon,1776727036,454161070,5.20524,0.00965865,0.292774,0.00359722,-0.000802905,0.04522,0.99897
vicon,1776727036,487516341,5.20523,0.00968132,0.292763,0.00373703,-0.000854971,0.0452167,0.99897
vicon,1776727036,521288783,5.20523,0.00967585,0.292766,0.0034837,-0.00077387,0.0451902,0.998972
vicon,1776727036,553677549,5.20521,0.00964582,0.292789,0.00329791,-0.000799237,0.0450433,0.998979
vicon,1776727036,586458396,5.20522,0.00969247,0.292828,0.00417927,-9.35286e-05,0.0451839,0.99897
vicon,1776727036,619655485,5.20522,0.00962955,0.292802,0.00343987,-0.000709041,0.0450434,0.998979
vicon,1776727036,652475597,5.20523,0.00963793,0.292814,0.00335719,-0.000605532,0.0450386,0.998979
vicon,1776727036,685290269,5.20523,0.0096883,0.292777,0.00374464,-0.000820474,0.0452556,0.998968
vicon,1776727036,718109422,5.20521,0.00963993,0.292799,0.00349569,-0.000730949,0.0452405,0.99897
vicon,1776727036,751023779,5.20523,0.00966237,0.292812,0.00357789,-0.000727941,0.0452323,0.99897
vicon,1776727036,784036507,5.20524,0.00969405,0.292766,0.00360542,-0.000929668,0.0453064,0.998966
vicon,1776727036,817094966,5.20524,0.00965489,0.292786,0.00347828,-0.000735483,0.0452184,0.998971
vicon,1776727036,850077646,5.20525,0.00966615,0.292781,0.00358454,-0.00064804,0.0452087,0.998971
vicon,1776727036,883562715,5.20521,0.00965701,0.292789,0.00348767,-0.000698726,0.0450693,0.998978
vicon,1776727036,916264359,5.20524,0.00966378,0.2928,0.00334502,-0.000788247,0.0451591,0.998974
vicon,1776727036,950279179,5.20525,0.00969633,0.292792,0.00340475,-0.000858674,0.0453241,0.998966
vicon,1776727036,982071407,5.20522,0.0096763,0.29278,0.00327487,-0.000778962,0.0450381,0.99898
vicon,1776727037,15427318,5.20522,0.00963157,0.292779,0.00351898,-0.000728652,0.0452191,0.998971
vicon,1776727037,48241541,5.20522,0.00967786,0.292791,0.00314494,-0.000671056,0.0449025,0.998986
vicon,1776727037,81820597,5.20522,0.00966473,0.292778,0.00356556,-0.000808373,0.0451187,0.998975
vicon,1776727037,116818851,5.20524,0.00968481,0.29278,0.00347967,-0.000782796,0.045142,0.998974
vicon,1776727037,147577433,5.20524,0.00963938,0.292778,0.00341653,-0.000748642,0.0451961,0.998972
vicon,1776727037,180259106,5.20524,0.00965557,0.292775,0.00349464,-0.000788941,0.0451325,0.998975
vicon,1776727037,213516004,5.20525,0.00967879,0.292788,0.00358103,-0.000743833,0.0451937,0.998972
vicon,1776727037,246597663,5.20525,0.00967612,0.292778,0.00345414,-0.000727298,0.0452519,0.998969
vicon,1776727037,280772905,5.20525,0.00966982,0.292775,0.00358717,-0.000888192,0.0452887,0.998967
vicon,1776727037,315506443,5.20526,0.00967512,0.292787,0.00344823,-0.000731562,0.0452374,0.99897
vicon,1776727037,345304887,5.20525,0.0097,0.292766,0.00365363,-0.00078543,0.0452713,0.998968
vicon,1776727037,378308654,5.20525,0.00964974,0.292757,0.00366705,-0.00076557,0.0452638,0.998968
vicon,1776727037,411296293,5.20526,0.00965926,0.292746,0.00369489,-0.000850695,0.0452979,0.998966
vicon,1776727037,444552551,5.20527,0.00968187,0.292743,0.0037525,-0.000889514,0.0451972,0.998971
vicon,1776727037,477215727,5.20526,0.00966355,0.292757,0.00349209,-0.000756091,0.0452236,0.99897
vicon,1776727037,510008669,5.20526,0.00965323,0.292755,0.00360828,-0.000721902,0.045144,0.998974
vicon,1776727037,542994804,5.20524,0.0096523,0.29278,0.00323924,-0.000791309,0.044976,0.998983
vicon,1776727037,576000907,5.20526,0.00966512,0.292763,0.00365318,-0.00083188,0.0450977,0.998976
vicon,1776727037,611736280,5.20523,0.00964955,0.292786,0.00301093,-0.00078386,0.0448965,0.998987
vicon,1776727037,642515663,5.20528,0.00966458,0.292725,0.00387349,-0.000707869,0.0451864,0.998971
vicon,1776727037,675643436,5.20526,0.00963766,0.292748,0.0035317,-0.000622856,0.0450301,0.998979
vicon,1776727037,708393496,5.20526,0.00965745,0.292765,0.00355619,-0.000717034,0.0452278,0.99897
vicon,1776727037,741449521,5.20525,0.00968228,0.292739,0.00387164,-0.000860235,0.0452941,0.998966
vicon,1776727037,774366181,5.2052,0.00968424,0.292812,0.00312311,-0.000780688,0.0449848,0.998982
vicon,1776727037,807577957,5.20522,0.00968062,0.292767,0.00355447,-0.000725777,0.045125,0.998975
vicon,1776727037,840620894,5.20523,0.00968407,0.292765,0.00358351,-0.000754777,0.0450948,0.998976
vicon,1776727037,873822237,5.20525,0.00967277,0.292769,0.00370211,-0.000792367,0.0452232,0.99897
vicon,1776727037,906186265,5.20521,0.0096773,0.292811,0.00310935,-0.000702915,0.0448482,0.998989
vicon,1776727037,939148622,5.20524,0.00966014,0.292803,0.00329579,-0.000757285,0.0450003,0.998981
